antibody_name,y_true,fold,esmc_model__Ridge_abserr,esmc_model__Ridge_pred,esmc_model__Ridge_high_err,esmc_model_abserr,esmc_model_pred,esmc_model_high_err,esmc_model__ElasticNet_abserr,esmc_model__ElasticNet_pred,esmc_model__ElasticNet_high_err,esmc_model__SVR_rbf_abserr,esmc_model__SVR_rbf_pred,esmc_model__SVR_rbf_high_err,prost_t5_model__Ridge_abserr,prost_t5_model__Ridge_pred,prost_t5_model__Ridge_high_err,prost_t5_model_abserr,prost_t5_model_pred,prost_t5_model_high_err,prost_t5_model__ElasticNet_abserr,prost_t5_model__ElasticNet_pred,prost_t5_model__ElasticNet_high_err,prost_t5_model__SVR_rbf_abserr,prost_t5_model__SVR_rbf_pred,prost_t5_model__SVR_rbf_high_err,prot_t5_model__Ridge_abserr,prot_t5_model__Ridge_pred,prot_t5_model__Ridge_high_err,prot_t5_model_abserr,prot_t5_model_pred,prot_t5_model_high_err,prot_t5_model__ElasticNet_abserr,prot_t5_model__ElasticNet_pred,prot_t5_model__ElasticNet_high_err,prot_t5_model__SVR_rbf_abserr,prot_t5_model__SVR_rbf_pred,prot_t5_model__SVR_rbf_high_err,protbert_model__Ridge_abserr,protbert_model__Ridge_pred,protbert_model__Ridge_high_err,protbert_model_abserr,protbert_model_pred,protbert_model_high_err,protbert_model__ElasticNet_abserr,protbert_model__ElasticNet_pred,protbert_model__ElasticNet_high_err,protbert_model__SVR_rbf_abserr,protbert_model__SVR_rbf_pred,protbert_model__SVR_rbf_high_err,ankh_model__Ridge_abserr,ankh_model__Ridge_pred,ankh_model__Ridge_high_err,ankh_model_abserr,ankh_model_pred,ankh_model_high_err,ankh_model__ElasticNet_abserr,ankh_model__ElasticNet_pred,ankh_model__ElasticNet_high_err,ankh_model__SVR_rbf_abserr,ankh_model__SVR_rbf_pred,ankh_model__SVR_rbf_high_err,n_models_high_err
eculizumab,327.32,0,58.50750103249851,268.8124989675015,0.0,99.13234771822476,228.18765228177523,0.0,97.39856184237456,229.92143815762543,0.0,112.01815614657713,215.30184385342287,0.0,60.73796405732111,266.5820359426789,0.0,114.21594318501539,213.1040568149846,0.0,82.8265396298562,244.4934603701438,0.0,123.00972570123392,204.31027429876607,1.0,25.175567060448714,302.1444329395513,0.0,114.04769267517946,213.27230732482053,1.0,49.57886330898975,277.74113669101024,0.0,118.5773436479891,208.7426563520109,1.0,105.39859822739419,221.9214017726058,0.0,94.89724392317726,232.42275607682274,0.0,108.12715502486049,219.1928449751395,0.0,115.38270015670068,211.93729984329931,1.0,21.553306725454775,348.87330672545477,0.0,89.91886798566782,237.40113201433218,0.0,56.384492548514004,270.935507451486,0.0,127.73873101135803,199.58126898864197,1.0,5.0
brentuximab,244.68,4,215.55072290315675,29.129277096843254,1.0,54.849961668377205,189.8300383316228,0.0,176.77296567431122,67.90703432568878,1.0,46.70868788259773,197.97131211740228,0.0,37.83849229014521,206.8415077098548,0.0,41.457199354804004,203.222800645196,0.0,36.75053153880086,207.92946846119915,0.0,30.235637965723384,214.44436203427662,0.0,104.33262538527106,140.34737461472895,0.0,13.0852527706341,231.5947472293659,0.0,78.55911458776811,166.1208854122319,0.0,32.250144501853754,212.42985549814625,0.0,170.31276882599605,74.36723117400396,1.0,72.95113824625844,171.72886175374157,0.0,131.02840308009598,113.65159691990404,1.0,48.99850036181911,195.6814996381809,0.0,142.1816213410385,102.49837865896151,1.0,35.31586871149463,209.36413128850538,0.0,88.98563447372027,155.69436552627974,0.0,30.96730146674247,213.71269853325754,0.0,5.0
emactuzumab,177.67,1,141.5857629894136,319.2557629894136,1.0,99.97520596297935,277.64520596297933,0.0,123.39077555064361,301.0607755506436,0.0,69.69426517780974,247.36426517780973,0.0,110.58983015984299,288.259830159843,0.0,79.56768362765669,257.2376836276567,0.0,101.40776287024201,279.077762870242,0.0,71.77699148192607,249.44699148192606,0.0,106.13075054910652,283.8007505491065,0.0,84.48462150018301,262.154621500183,0.0,94.04373408836395,271.71373408836394,0.0,59.596224369697836,237.26622436969782,0.0,156.05104033798895,333.72104033798894,1.0,109.15412730030457,286.82412730030455,0.0,167.83675856505576,345.50675856505575,1.0,91.82090354414296,269.49090354414295,0.0,148.65647716834744,326.3264771683474,1.0,102.74998167256805,280.41998167256804,0.0,131.71354646227778,309.38354646227776,1.0,60.92412344919816,238.59412344919815,0.0,5.0
erenumab,376.03,3,38.89705236165423,337.13294763834574,0.0,77.80624469538208,298.2237553046179,0.0,37.60632863883859,338.4236713611614,0.0,113.9535326720366,262.07646732796337,1.0,5.084060257178294,381.11406025717827,0.0,116.44533959330846,259.5846604066915,0.0,25.90798306849996,350.1220169315,0.0,140.74219209536622,235.28780790463375,1.0,8.454684164467892,384.48468416446786,0.0,91.30118964861919,284.7288103513808,0.0,25.80895618752612,350.22104381247385,0.0,134.9457553632069,241.08424463679307,1.0,91.20914931489762,284.82085068510236,0.0,64.88456816304353,311.14543183695645,0.0,68.96646642621812,307.06353357378185,0.0,127.06259516128154,248.96740483871844,1.0,32.735373103395034,343.29462689660494,0.0,66.60865227633934,309.42134772366063,0.0,34.98215612042526,341.0478438795747,0.0,129.79043282240343,246.23956717759654,1.0,5.0
lampalizumab,126.74,1,66.69349582026489,193.43349582026488,0.0,74.36864693186614,201.10864693186613,0.0,91.91195811690018,218.65195811690018,0.0,97.95514775731415,224.69514775731415,0.0,138.03016788327602,264.77016788327603,1.0,125.25717132257832,251.9971713225783,1.0,185.84013860070831,312.5801386007083,1.0,115.71231516010069,242.45231516010068,0.0,9.14083181556019,117.5991681844398,0.0,96.31698821443167,223.05698821443167,0.0,48.12594612378406,174.86594612378406,0.0,101.46747879564965,228.20747879564965,0.0,35.60902396555086,91.13097603444913,0.0,87.15572044143512,213.89572044143512,0.0,22.6076525189729,149.3476525189729,0.0,76.83751666779044,203.57751666779043,0.0,51.18055560827726,177.92055560827725,0.0,127.23001571313127,253.97001571313126,1.0,87.83545911010147,214.57545911010146,0.0,105.81779083650513,232.55779083650512,0.0,4.0
dinutuximab,228.75,4,154.1678998407856,74.5821001592144,1.0,85.74843950447729,143.0015604955227,0.0,161.36558355142492,67.38441644857508,1.0,33.18980540810119,195.5601945918988,0.0,83.94094748072416,144.80905251927584,0.0,77.284036336991,151.465963663009,0.0,86.60776713949966,142.14223286050034,0.0,23.607865568641387,205.1421344313586,0.0,148.32953463921325,80.42046536078675,1.0,50.94248638733174,177.80751361266826,0.0,121.13625278563646,107.61374721436354,1.0,31.567953606620193,197.1820463933798,0.0,114.33877322861011,114.41122677138989,0.0,82.85769764501953,145.89230235498047,0.0,107.5732792598982,121.1767207401018,0.0,38.95378191674311,189.7962180832569,0.0,62.44814112707763,166.30185887292237,0.0,76.23440736083748,152.51559263916252,0.0,83.9241421373597,144.8258578626403,0.0,25.70054111410178,203.04945888589822,0.0,4.0
mepolizumab,319.37,3,33.834734400912,285.535265599088,0.0,151.87533504294927,167.49466495705073,1.0,112.39753738803927,206.97246261196074,0.0,110.8634470629147,208.5065529370853,0.0,107.42415174749934,211.94584825250067,0.0,91.60123259727149,227.7687674027285,0.0,125.82278473706009,193.54721526293991,0.0,105.13716351433268,214.23283648566732,0.0,45.65356639081921,273.7164336091808,0.0,128.01113566975783,191.35886433024217,1.0,82.37590134319564,236.99409865680437,0.0,104.09624585039518,215.27375414960483,0.0,121.7147263287545,197.6552736712455,0.0,203.87538398663335,115.49461601336665,1.0,175.35747990333675,144.01252009666325,1.0,110.55809223998466,208.81190776001534,0.0,38.724321850251386,280.6456781497486,0.0,101.90361026364465,217.46638973635535,0.0,94.2079438557478,225.1620561442522,0.0,103.53861398569205,215.83138601430795,0.0,4.0
vedolizumab,307.59,4,82.71537389057653,224.87462610942345,0.0,110.60187158102227,196.9881284189777,0.0,103.26049578951262,204.32950421048736,0.0,107.05937082277146,200.53062917722852,0.0,25.643410756268338,281.94658924373164,0.0,119.5569956504761,188.03300434952388,0.0,56.01514073595888,251.5748592640411,0.0,105.73473422967936,201.8552657703206,0.0,51.00009588525927,256.5899041147407,0.0,113.23665120324563,194.35334879675435,1.0,90.48955779928156,217.10044220071842,0.0,113.30413512057851,194.28586487942147,0.0,145.36639950834993,162.22360049165005,1.0,120.62607649703139,186.96392350296858,0.0,137.35837315514925,170.23162684485072,1.0,108.3779906786425,199.21200932135747,0.0,36.21494010433156,271.3750598956684,0.0,140.88438441090835,166.70561558909162,1.0,93.52987734537476,214.06012265462522,0.0,111.19451336331437,196.3954866366856,0.0,4.0
golimumab,296.49,2,137.0494265599595,159.4405734400405,1.0,93.64420828452137,202.84579171547864,0.0,104.84146442890278,191.64853557109723,0.0,70.0571905240376,226.43280947596242,0.0,161.9608930066733,134.5291069933267,1.0,116.06916148884272,180.42083851115729,0.0,123.39517643399176,173.09482356600824,0.0,67.72153538118386,228.76846461881615,0.0,80.87586353465827,215.61413646534174,0.0,76.88787309356155,219.60212690643846,0.0,75.1503965288477,221.33960347115232,0.0,58.65693471771286,237.83306528228715,0.0,138.54270510969116,157.94729489030885,1.0,79.05919054305227,217.43080945694774,0.0,128.64222416283286,167.84777583716715,1.0,55.287261253973355,241.20273874602665,0.0,94.05180920362841,202.4381907963716,0.0,85.77260849058155,210.71739150941846,0.0,89.61586137478005,206.87413862521996,0.0,55.61781538268008,240.87218461731993,0.0,4.0
abrezekimab,114.75,2,82.24942680115444,196.99942680115444,0.0,108.39022405629535,223.14022405629535,0.0,117.03384694323807,231.78384694323807,0.0,114.99330540606499,229.743305406065,1.0,64.79098492710068,179.54098492710068,0.0,85.25908590766272,200.00908590766272,0.0,93.0737508092208,207.8237508092208,0.0,105.01729658150788,219.76729658150788,0.0,5.296926299336505,120.0469262993365,0.0,117.87376095526673,232.62376095526673,1.0,81.63088138962311,196.3808813896231,0.0,109.97634563693049,224.7263456369305,0.0,42.42619748671021,157.1761974867102,0.0,131.87802580479686,246.62802580479686,1.0,111.58464032414423,226.33464032414423,0.0,122.51466608772051,237.2646660877205,1.0,58.31694140126697,173.06694140126697,0.0,101.48613181493278,216.23613181493278,0.0,93.34548502187508,208.09548502187508,0.0,105.3652480067625,220.1152480067625,0.0,4.0
inebilizumab,110.8,3,97.1659534753803,13.634046524619691,0.0,109.8319332311538,220.6319332311538,0.0,18.523083411824686,92.27691658817531,0.0,104.73552188654075,215.53552188654075,0.0,81.93269483894066,28.867305161059335,0.0,136.42252871877542,247.2225287187754,1.0,18.94620895705286,129.74620895705286,0.0,121.91776819603264,232.71776819603264,1.0,63.00253229948298,47.79746770051702,0.0,53.45418083134196,164.25418083134196,0.0,32.18914576300536,78.61085423699464,0.0,99.16711092817904,209.96711092817904,0.0,6.670931953147189,104.12906804685281,0.0,135.55809708241696,246.35809708241698,1.0,49.9391855497221,160.7391855497221,0.0,106.73660419996942,217.53660419996942,0.0,56.45145675601252,54.34854324398748,0.0,93.23182614572228,204.03182614572228,0.0,4.978570915179986,115.77857091517998,0.0,102.02638819496933,212.82638819496933,0.0,3.0
camidanlumab,352.37,3,102.24800316691736,250.12199683308265,0.0,84.1663739985159,268.2036260014841,0.0,63.06069121202523,289.30930878797477,0.0,99.98594315176354,252.38405684823647,0.0,86.57918330944034,265.79081669055967,0.0,93.65074797952417,258.71925202047584,0.0,70.9930517280664,281.3769482719336,0.0,109.11564609803838,243.25435390196162,0.0,80.73226222910188,271.6377377708981,0.0,84.06884249194331,268.3011575080567,0.0,84.63849206436424,267.73150793563576,0.0,118.21452895734137,234.15547104265863,1.0,36.811219285304674,315.55878071469533,0.0,93.53487081261358,258.8351291873864,0.0,39.14566874419182,313.2243312558082,0.0,106.63571142646805,245.73428857353196,0.0,140.37519535583527,211.99480464416473,1.0,98.47709604934201,253.892903950658,0.0,100.95370035443332,251.41629964556668,0.0,118.36786018610863,234.00213981389138,1.0,3.0
anetumab,261.98,4,66.98014480593616,328.9601448059362,0.0,76.4307877442044,338.4107877442044,0.0,109.81120850953585,371.79120850953586,0.0,38.13207270248188,223.84792729751814,0.0,116.15562628804446,378.1356262880445,0.0,116.3163754327777,378.2963754327777,0.0,144.37711028580821,406.35711028580823,1.0,37.32181129332767,224.65818870667235,0.0,83.06559696373427,345.0455969637343,0.0,73.50660498185829,335.4866049818583,0.0,130.3741118589802,392.3541118589802,1.0,34.248190692688354,227.73180930731166,0.0,131.42143802583234,393.40143802583236,0.0,71.91268732275489,333.8926873227549,0.0,124.2334175136645,386.2134175136645,0.0,30.030092304791197,231.94990769520882,0.0,89.35686849046272,351.33686849046273,0.0,115.21777350706458,377.1977735070646,1.0,115.0387922831959,377.0187922831959,0.0,24.290920773983203,237.68907922601682,0.0,3.0
siltuximab,257.51,3,220.96458831407128,36.54541168592871,1.0,35.13244929264667,222.37755070735332,0.0,143.48597158751377,114.02402841248622,1.0,42.09933312906779,215.4106668709322,0.0,124.1242080292721,133.3857919707279,0.0,8.448215001004058,249.06178499899593,0.0,106.1461872476645,151.3638127523355,0.0,30.22995278610702,227.28004721389297,0.0,0.7170681260205924,256.7929318739794,0.0,43.13873307215101,214.37126692784898,0.0,42.24722360857157,215.26277639142842,0.0,35.54898481147748,221.9610151885225,0.0,111.62519634039913,145.88480365960086,0.0,12.006427574504528,245.50357242549546,0.0,88.95140833708473,168.55859166291526,0.0,41.52112878460338,215.9888712153966,0.0,174.58714180290087,82.92285819709912,1.0,35.19889122075281,222.31110877924718,0.0,117.99515446258317,139.51484553741682,0.0,30.381509594805294,227.1284904051947,0.0,3.0
codrituzumab,296.49,4,14.11016879412415,282.37983120587586,0.0,102.65455981025576,193.83544018974425,0.0,96.14390101008968,200.34609898991033,0.0,93.93677774181617,202.55322225818384,0.0,42.21431133891406,254.27568866108595,0.0,135.59283188879004,160.89716811120996,1.0,107.9341814773021,188.5558185226979,0.0,94.34169666283785,202.14830333716216,0.0,39.766953513163685,256.7230464868363,0.0,103.10648274015952,193.3835172598405,0.0,96.9936687713207,199.4963312286793,0.0,97.65416082867523,198.83583917132478,0.0,65.23100398856687,231.25899601143314,0.0,119.17070710862248,177.31929289137753,0.0,107.04240651898297,189.44759348101704,0.0,98.01829320294516,198.47170679705485,0.0,90.2454748543143,206.2445251456857,0.0,122.88242602903381,173.6075739709662,1.0,122.62624140559927,173.86375859440074,1.0,93.46369466127271,203.0263053387273,0.0,3.0
bavituximab,108.15,2,115.22348079581894,223.37348079581895,0.0,131.28452745908874,239.43452745908874,1.0,108.57257165909323,216.72257165909323,0.0,113.77759919939422,221.92759919939422,0.0,26.453266144388948,81.69673385561106,0.0,84.53967286600951,192.68967286600952,0.0,22.108885081573305,130.2588850815733,0.0,117.75170007780443,225.90170007780443,1.0,81.5980650076522,189.7480650076522,0.0,91.02575609763954,199.17575609763955,0.0,75.53137323765588,183.6813732376559,0.0,115.81737544110453,223.96737544110454,0.0,14.186584143624017,122.33658414362402,0.0,108.38092648744626,216.53092648744627,0.0,55.90130160892241,164.05130160892242,0.0,114.94907379394718,223.09907379394718,1.0,42.03182486092473,150.18182486092473,0.0,66.09469102005849,174.2446910200585,0.0,57.41937393130334,165.56937393130335,0.0,109.75287324311026,217.90287324311026,0.0,3.0
gatipotuzumab,134.81,1,74.41248237535888,209.22248237535888,0.0,59.49498242840377,194.30498242840378,0.0,61.603246099735,196.413246099735,0.0,75.97363638173306,210.78363638173306,0.0,197.6598797782883,332.4698797782883,1.0,116.15547758792036,250.96547758792036,0.0,144.24571774443928,279.0557177444393,1.0,92.52371204927908,227.3337120492791,0.0,95.19842572177694,230.00842572177694,0.0,45.520695177990376,180.33069517799038,0.0,77.72852823776549,212.5385282377655,0.0,78.58789917014315,213.39789917014315,0.0,144.48405672344722,279.2940567234472,1.0,73.21213781209795,208.02213781209795,0.0,96.90031358901439,231.7103135890144,0.0,79.39449088847425,214.20449088847425,0.0,106.29476763917225,241.10476763917225,0.0,90.99227578996596,225.80227578996596,0.0,73.68682513999661,208.49682513999662,0.0,91.75695732361959,226.5669573236196,0.0,3.0
bezlotoxumab,151.33,3,36.03077302407101,187.36077302407102,0.0,75.70272727123412,227.03272727123414,0.0,41.83548207975596,193.16548207975598,0.0,79.02200682834132,230.35200682834133,0.0,126.66025608469741,277.9902560846974,0.0,102.50782198838394,253.83782198838395,0.0,95.768819361049,247.098819361049,0.0,78.729320760355,230.059320760355,0.0,134.7225929346241,286.0525929346241,1.0,123.84579158496749,275.1757915849675,1.0,116.40927403195255,267.73927403195256,1.0,85.83316747758099,237.163167477581,0.0,126.68811417775848,278.0181141777585,0.0,21.74550861547985,173.07550861547986,0.0,83.26774895415912,234.59774895415913,0.0,79.57031471077335,230.90031471077336,0.0,84.31529050639733,235.64529050639734,0.0,106.27930677114333,257.60930677114334,0.0,102.28061356714122,253.61061356714123,0.0,80.55228758872221,231.88228758872222,0.0,3.0
alemtuzumab,190.23,3,179.73891566406078,369.9689156640608,1.0,11.585922159170337,201.81592215917033,0.0,91.09016524237646,281.32016524237645,0.0,27.28778173159344,217.51778173159343,0.0,55.52653820709651,245.7565382070965,0.0,35.66098332178416,225.89098332178415,0.0,27.03493150832449,217.26493150832448,0.0,26.061654103066985,216.29165410306697,0.0,210.546517321121,400.776517321121,1.0,5.659372899378212,195.8893728993782,0.0,87.62014864659474,277.85014864659473,0.0,28.209483504000843,218.43948350400083,0.0,101.59488303170119,291.8248830317012,0.0,46.74652944863317,236.97652944863316,0.0,70.00961108691135,260.23961108691134,0.0,40.05536642175258,230.28536642175257,0.0,56.8358210864217,247.0658210864217,0.0,27.328656291833767,217.55865629183376,0.0,35.30296424342171,225.5329642434217,0.0,24.74169150973006,214.97169150973005,0.0,2.0
olaratumab,157.0,3,42.175422146060384,199.17542214606038,0.0,15.591169521924854,172.59116952192485,0.0,59.73732150720954,216.73732150720954,0.0,60.619183096569174,217.61918309656917,0.0,118.22857285408884,275.22857285408884,0.0,49.14565065633627,206.14565065633627,0.0,82.97881593347944,239.97881593347944,0.0,61.974870028888205,218.9748700288882,0.0,143.19228112212858,300.1922811221286,1.0,63.89658655306482,220.89658655306482,0.0,122.36277719267184,279.36277719267184,1.0,60.594703981267656,217.59470398126766,0.0,0.7691154517794416,157.76911545177944,0.0,42.539632069118,199.539632069118,0.0,26.09025980486831,183.0902598048683,0.0,72.20901153709917,229.20901153709917,0.0,102.67781906167335,259.67781906167335,0.0,36.266677473069194,193.2666774730692,0.0,75.3939491736329,232.3939491736329,0.0,58.438089164156935,215.43808916415693,0.0,2.0
tarextumab,352.64,4,8.991588946719105,343.6484110532809,0.0,115.16864390497821,237.47135609502178,1.0,47.827885734815936,304.81211426518405,0.0,115.56945138079115,237.07054861920884,1.0,73.1326425408136,279.5073574591864,0.0,102.4451091109267,250.1948908890733,0.0,85.1113123161067,267.5286876838933,0.0,109.17160511190463,243.46839488809536,0.0,41.60093926139638,311.0390607386036,0.0,94.89659560248089,257.7434043975191,0.0,66.80031183698128,285.8396881630187,0.0,112.90827587331361,239.73172412668637,0.0,83.33683653908128,269.3031634609187,0.0,112.68685831378241,239.95314168621758,0.0,101.91570138875636,250.72429861124363,0.0,110.15394579041757,242.48605420958242,0.0,69.84047243890711,282.7995275610929,0.0,81.65309629882512,270.98690370117487,0.0,77.38788451426996,275.25211548573003,0.0,114.69337797157647,237.94662202842352,0.0,2.0
milatuzumab,162.76,4,78.57524183427901,84.18475816572098,0.0,3.666029095505138,159.09397090449485,0.0,62.01367042782405,100.74632957217594,0.0,32.374269465513834,195.13426946551382,0.0,151.27398298028098,11.486017019719014,1.0,43.99434794718316,118.76565205281683,0.0,106.78791875509563,55.97208124490436,0.0,31.224174980829105,193.9841749808291,0.0,25.847811628690806,136.91218837130918,0.0,0.12407508572428583,162.6359249142757,0.0,42.74090375316145,120.01909624683854,0.0,28.859252967892132,191.61925296789212,0.0,153.70013419225486,9.059865807745126,1.0,32.40078591215769,130.3592140878423,0.0,92.81204075982569,69.9479592401743,0.0,25.2072706790255,187.9672706790255,0.0,54.69355611175058,108.06644388824941,0.0,45.45026301736,117.30973698263999,0.0,61.50477665742514,101.25522334257485,0.0,30.32969287914878,193.08969287914877,0.0,2.0
tezepelumab,327.68,3,39.72055667247679,287.9594433275232,0.0,57.700032224063534,269.9799677759365,0.0,62.87956747361454,264.80043252638546,0.0,96.80623805513443,230.87376194486558,0.0,119.19193743810916,208.48806256189084,0.0,57.97680929116132,269.7031907088387,0.0,71.78098046877565,255.89901953122435,0.0,90.35049019288618,237.32950980711382,0.0,175.82293069564795,151.85706930435205,1.0,76.55274545934907,251.12725454065094,0.0,112.308630086916,215.371369913084,0.0,94.978884406345,232.701115593655,0.0,58.53825671553909,269.1417432844609,0.0,40.234368107125874,287.44563189287413,0.0,29.940622831101336,297.73937716889867,0.0,79.5287113737412,248.1512886262588,0.0,163.69987957450786,163.98012042549215,1.0,44.820754006460675,282.85924599353933,0.0,103.47924217745484,224.20075782254517,0.0,86.31587461117198,241.36412538882803,0.0,2.0
